
Model:	LI-1500 Light Sensor Logger	
Config:	500HZ	
Session Remark:	 	
Software Version:	0.0.32	
Timestamp:	20240411 09:38:10	
DATAH	Record	Seconds	Nanoseconds	Input1	MULT_1	CHK	
DATA	0000000	1712828290	002000000	0.0000	-417.40	211
DATA	0000001	1712828290	004000000	2.5718	-417.40	237
DATA	0000002	1712828290	006000000	7.9977	-417.40	  0
DATA	0000003	1712828290	008000000	12.499	-417.40	245
DATA	0000004	1712828290	010000000	13.263	-417.40	229
DATA	0000005	1712828290	012000000	7.3546	-417.40	242
DATA	0000006	1712828290	014000000	2.1297	-417.40	241
DATA	0000007	1712828290	016000000	0.0000	-417.40	223
DATA	0000008	1712828290	018000000	0.0000	-417.40	226
DATA	0000009	1712828290	020000000	0.0000	-417.40	220
DATA	0000010	1712828290	022000000	6.3900	-417.40	232
DATA	0000011	1712828290	024000000	10.892	-417.40	237
DATA	0000012	1712828290	026000000	14.107	-417.40	233
DATA	0000013	1712828290	028000000	9.6858	-417.40	  3
DATA	0000014	1712828290	030000000	3.6570	-417.40	238
DATA	0000015	1712828290	032000000	0.0000	-417.40	220
DATA	0000016	1712828290	034000000	0.0000	-417.40	223
DATA	0000017	1712828290	036000000	0.0000	-417.40	226
DATA	0000018	1712828290	038000000	4.3804	-417.40	248
DATA	0000019	1712828290	040000000	9.2437	-417.40	248
DATA	0000020	1712828290	042000000	13.665	-417.40	238
DATA	0000021	1712828290	044000000	11.937	-417.40	241
DATA	0000022	1712828290	046000000	5.5058	-417.40	246
DATA	0000023	1712828290	048000000	0.64257	-417.40	 42
DATA	0000024	1712828290	050000000	0.0000	-417.40	220
DATA	0000025	1712828290	052000000	0.0000	-417.40	223
DATA	0000026	1712828290	054000000	2.2101	-417.40	232
DATA	0000027	1712828290	056000000	7.7164	-417.40	254
DATA	0000028	1712828290	058000000	12.379	-417.40	254
DATA	0000029	1712828290	060000000	13.263	-417.40	241
DATA	0000030	1712828290	062000000	7.3948	-417.40	251
DATA	0000031	1712828290	064000000	2.2904	-417.40	240
DATA	0000032	1712828290	066000000	0.0000	-417.40	226
DATA	0000033	1712828290	068000000	0.0000	-417.40	229
DATA	0000034	1712828290	070000000	0.0000	-417.40	223
DATA	0000035	1712828290	072000000	6.2293	-417.40	248
DATA	0000036	1712828290	074000000	10.892	-417.40	249
DATA	0000037	1712828290	076000000	14.026	-417.40	245
DATA	0000038	1712828290	078000000	9.8063	-417.40	  5
DATA	0000039	1712828290	080000000	3.7775	-417.40	  2
DATA	0000040	1712828290	082000000	0.0000	-417.40	223
DATA	0000041	1712828290	084000000	0.0000	-417.40	226
DATA	0000042	1712828290	086000000	0.0000	-417.40	229
DATA	0000043	1712828290	088000000	4.2598	-417.40	  4
DATA	0000044	1712828290	090000000	9.1633	-417.40	248
DATA	0000045	1712828290	092000000	13.464	-417.40	247
DATA	0000046	1712828290	094000000	11.977	-417.40	  1
DATA	0000047	1712828290	096000000	5.6264	-417.40	  2
DATA	0000048	1712828290	098000000	0.88372	-417.40	 58
DATA	0000049	1712828290	100000000	0.0000	-417.40	223
DATA	0000050	1712828290	102000000	0.0000	-417.40	217
DATA	0000051	1712828290	104000000	1.9689	-417.40	253
DATA	0000052	1712828290	106000000	7.5958	-417.40	  1
DATA	0000053	1712828290	108000000	12.218	-417.40	240
DATA	0000054	1712828290	110000000	13.584	-417.40	241
DATA	0000055	1712828290	112000000	7.6762	-417.40	251
DATA	0000056	1712828290	114000000	2.3306	-417.40	240
DATA	0000057	1712828290	116000000	0.0000	-417.40	229
DATA	0000058	1712828290	118000000	0.0000	-417.40	232
DATA	0000059	1712828290	120000000	0.0000	-417.40	226
DATA	0000060	1712828290	122000000	5.9881	-417.40	251
DATA	0000061	1712828290	124000000	10.610	-417.40	231
DATA	0000062	1712828290	126000000	14.107	-417.40	239
DATA	0000063	1712828290	128000000	10.047	-417.40	241
DATA	0000064	1712828290	130000000	4.0187	-417.40	243
DATA	0000065	1712828290	132000000	0.0000	-417.40	226
DATA	0000066	1712828290	134000000	0.0000	-417.40	229
DATA	0000067	1712828290	136000000	0.0000	-417.40	232
DATA	0000068	1712828290	138000000	4.1393	-417.40	255
DATA	0000069	1712828290	140000000	9.0829	-417.40	  1
DATA	0000070	1712828290	142000000	13.424	-417.40	237
DATA	0000071	1712828290	144000000	12.137	-417.40	240
DATA	0000072	1712828290	146000000	5.7470	-417.40	252
DATA	0000073	1712828290	148000000	0.96411	-417.40	 45
DATA	0000074	1712828290	150000000	0.0000	-417.40	226
DATA	0000075	1712828290	152000000	0.0000	-417.40	229
DATA	0000076	1712828290	154000000	1.9287	-417.40	  3
DATA	0000077	1712828290	156000000	7.4752	-417.40	  4
DATA	0000078	1712828290	158000000	12.137	-417.40	252
DATA	0000079	1712828290	160000000	13.705	-417.40	248
DATA	0000080	1712828290	162000000	7.9173	-417.40	253
DATA	0000081	1712828290	164000000	2.6120	-417.40	240
DATA	0000082	1712828290	166000000	0.0000	-417.40	232
DATA	0000083	1712828290	168000000	0.0000	-417.40	235
DATA	0000084	1712828290	170000000	0.0000	-417.40	229
DATA	0000085	1712828290	172000000	5.7871	-417.40	  4
DATA	0000086	1712828290	174000000	10.329	-417.40	250
DATA	0000087	1712828290	176000000	13.906	-417.40	  1
DATA	0000088	1712828290	178000000	10.369	-417.40	  4
DATA	0000089	1712828290	180000000	4.2598	-417.40	  7
DATA	0000090	1712828290	182000000	0.0000	-417.40	229
DATA	0000091	1712828290	184000000	0.0000	-417.40	232
DATA	0000092	1712828290	186000000	0.0000	-417.40	235
DATA	0000093	1712828290	188000000	3.8579	-417.40	 14
DATA	0000094	1712828290	190000000	8.8819	-417.40	 10
DATA	0000095	1712828290	192000000	13.343	-417.40	249
DATA	0000096	1712828290	194000000	12.258	-417.40	  0
DATA	0000097	1712828290	196000000	5.9881	-417.40	 16
DATA	0000098	1712828290	198000000	1.1249	-417.40	  5
DATA	0000099	1712828290	200000000	0.0000	-417.40	229
DATA	0000100	1712828290	202000000	0.0000	-417.40	214
DATA	0000101	1712828290	204000000	1.6072	-417.40	233
DATA	0000102	1712828290	206000000	7.4350	-417.40	239
DATA	0000103	1712828290	208000000	11.937	-417.40	244
DATA	0000104	1712828290	210000000	13.625	-417.40	234
DATA	0000105	1712828290	212000000	8.1183	-417.40	241
DATA	0000106	1712828290	214000000	2.6522	-417.40	240
DATA	0000107	1712828290	216000000	0.0000	-417.40	226
DATA	0000108	1712828290	218000000	0.0000	-417.40	229
DATA	0000109	1712828290	220000000	0.0000	-417.40	223
DATA	0000110	1712828290	222000000	5.7871	-417.40	245
DATA	0000111	1712828290	224000000	10.289	-417.40	240
DATA	0000112	1712828290	226000000	14.107	-417.40	236
DATA	0000113	1712828290	228000000	10.570	-417.40	239
DATA	0000114	1712828290	230000000	4.3402	-417.40	233
DATA	0000115	1712828290	232000000	0.0000	-417.40	223
DATA	0000116	1712828290	234000000	0.0000	-417.40	226
DATA	0000117	1712828290	236000000	0.0000	-417.40	229
DATA	0000118	1712828290	238000000	3.6570	-417.40	253
DATA	0000119	1712828290	240000000	8.8015	-417.40	248
DATA	0000120	1712828290	242000000	13.303	-417.40	230
DATA	0000121	1712828290	244000000	12.620	-417.40	234
DATA	0000122	1712828290	246000000	6.2694	-417.40	253
DATA	0000123	1712828290	248000000	1.4464	-417.40	248
DATA	0000124	1712828290	250000000	0.0000	-417.40	223
DATA	0000125	1712828290	252000000	0.0000	-417.40	226
DATA	0000126	1712828290	254000000	1.3660	-417.40	245
DATA	0000127	1712828290	256000000	7.2341	-417.40	249
DATA	0000128	1712828290	258000000	11.776	-417.40	  1
DATA	0000129	1712828290	260000000	13.826	-417.40	249
DATA	0000130	1712828290	262000000	8.3996	-417.40	  2
DATA	0000131	1712828290	264000000	2.8933	-417.40	251
DATA	0000132	1712828290	266000000	0.0000	-417.40	229
DATA	0000133	1712828290	268000000	0.0000	-417.40	232
DATA	0000134	1712828290	270000000	0.0000	-417.40	226
DATA	0000135	1712828290	272000000	5.5460	-417.40	249
DATA	0000136	1712828290	274000000	10.128	-417.40	244
DATA	0000137	1712828290	276000000	13.946	-417.40	  2
DATA	0000138	1712828290	278000000	10.691	-417.40	255
DATA	0000139	1712828290	280000000	4.4206	-417.40	248
DATA	0000140	1712828290	282000000	0.0000	-417.40	226
DATA	0000141	1712828290	284000000	0.0000	-417.40	229
DATA	0000142	1712828290	286000000	0.0000	-417.40	232
DATA	0000143	1712828290	288000000	3.5766	-417.40	  6
DATA	0000144	1712828290	290000000	8.8015	-417.40	251
DATA	0000145	1712828290	292000000	13.142	-417.40	243
DATA	0000146	1712828290	294000000	12.660	-417.40	250
DATA	0000147	1712828290	296000000	6.4704	-417.40	  3
DATA	0000148	1712828290	298000000	1.4464	-417.40	  4
DATA	0000149	1712828290	300000000	0.0000	-417.40	226
DATA	0000150	1712828290	302000000	0.0000	-417.40	220
DATA	0000151	1712828290	304000000	1.1249	-417.40	240
DATA	0000152	1712828290	306000000	7.0733	-417.40	246
DATA	0000153	1712828290	308000000	11.655	-417.40	247
DATA	0000154	1712828290	310000000	13.866	-417.40	247
DATA	0000155	1712828290	312000000	8.6006	-417.40	246
DATA	0000156	1712828290	314000000	3.0943	-417.40	248
DATA	0000157	1712828290	316000000	0.0000	-417.40	232
DATA	0000158	1712828290	318000000	0.0000	-417.40	235
DATA	0000159	1712828290	320000000	0.0000	-417.40	229
DATA	0000160	1712828290	322000000	5.3048	-417.40	243
DATA	0000161	1712828290	324000000	9.8465	-417.40	  2
DATA	0000162	1712828290	326000000	13.866	-417.40	253
DATA	0000163	1712828290	328000000	10.932	-417.40	247
DATA	0000164	1712828290	330000000	4.5814	-417.40	248
DATA	0000165	1712828290	332000000	0.0000	-417.40	229
DATA	0000166	1712828290	334000000	0.0000	-417.40	232
DATA	0000167	1712828290	336000000	0.0000	-417.40	235
DATA	0000168	1712828290	338000000	3.2952	-417.40	  3
DATA	0000169	1712828290	340000000	8.5604	-417.40	255
DATA	0000170	1712828290	342000000	13.062	-417.40	238
DATA	0000171	1712828290	344000000	12.941	-417.40	246
DATA	0000172	1712828290	346000000	6.6714	-417.40	  0
DATA	0000173	1712828290	348000000	1.6072	-417.40	251
DATA	0000174	1712828290	350000000	0.0000	-417.40	229
DATA	0000175	1712828290	352000000	0.0000	-417.40	232
DATA	0000176	1712828290	354000000	0.88372	-417.40	 55
DATA	0000177	1712828290	356000000	6.9527	-417.40	 11
DATA	0000178	1712828290	358000000	11.655	-417.40	  3
DATA	0000179	1712828290	360000000	13.986	-417.40	  6
DATA	0000180	1712828290	362000000	8.8417	-417.40	  1
DATA	0000181	1712828290	364000000	3.1345	-417.40	248
DATA	0000182	1712828290	366000000	0.0000	-417.40	235
DATA	0000183	1712828290	368000000	0.0000	-417.40	238
DATA	0000184	1712828290	370000000	0.0000	-417.40	232
DATA	0000185	1712828290	372000000	5.2245	-417.40	253
DATA	0000186	1712828290	374000000	9.8867	-417.40	 20
DATA	0000187	1712828290	376000000	13.906	-417.40	  4
DATA	0000188	1712828290	378000000	11.133	-417.40	253
DATA	0000189	1712828290	380000000	4.8627	-417.40	  9
DATA	0000190	1712828290	382000000	0.12008	-417.40	 35
DATA	0000191	1712828290	384000000	0.0000	-417.40	235
DATA	0000192	1712828290	386000000	0.0000	-417.40	238
DATA	0000193	1712828290	388000000	3.0943	-417.40	  4
DATA	0000194	1712828290	390000000	8.2790	-417.40	  5
DATA	0000195	1712828290	392000000	12.740	-417.40	252
DATA	0000196	1712828290	394000000	12.982	-417.40	  7
DATA	0000197	1712828290	396000000	6.8321	-417.40	  8
DATA	0000198	1712828290	398000000	1.6876	-417.40	 19
DATA	0000199	1712828290	400000000	0.0000	-417.40	232
DATA	0000200	1712828290	402000000	0.0000	-417.40	217
DATA	0000201	1712828290	404000000	0.64257	-417.40	 36
DATA	0000202	1712828290	406000000	6.7919	-417.40	255
DATA	0000203	1712828290	408000000	11.374	-417.40	242
DATA	0000204	1712828290	410000000	13.946	-417.40	243
DATA	0000205	1712828290	412000000	9.1231	-417.40	239
DATA	0000206	1712828290	414000000	3.3756	-417.40	250
DATA	0000207	1712828290	416000000	0.0000	-417.40	229
DATA	0000208	1712828290	418000000	0.0000	-417.40	232
DATA	0000209	1712828290	420000000	0.0000	-417.40	226
DATA	0000210	1712828290	422000000	5.0637	-417.40	241
DATA	0000211	1712828290	424000000	9.8465	-417.40	255
DATA	0000212	1712828290	426000000	13.745	-417.40	246
DATA	0000213	1712828290	428000000	11.253	-417.40	241
DATA	0000214	1712828290	430000000	4.8225	-417.40	244
DATA	0000215	1712828290	432000000	0.24065	-417.40	 35
DATA	0000216	1712828290	434000000	0.0000	-417.40	229
DATA	0000217	1712828290	436000000	0.0000	-417.40	232
DATA	0000218	1712828290	438000000	2.8933	-417.40	  4
DATA	0000219	1712828290	440000000	8.3192	-417.40	252
DATA	0000220	1712828290	442000000	12.821	-417.40	237
DATA	0000221	1712828290	444000000	13.142	-417.40	237
DATA	0000222	1712828290	446000000	7.0331	-417.40	243
DATA	0000223	1712828290	448000000	1.9287	-417.40	  3
DATA	0000224	1712828290	450000000	0.0000	-417.40	226
DATA	0000225	1712828290	452000000	0.0000	-417.40	229
DATA	0000226	1712828290	454000000	0.48180	-417.40	 45
DATA	0000227	1712828290	456000000	6.6312	-417.40	253
DATA	0000228	1712828290	458000000	11.092	-417.40	251
DATA	0000229	1712828290	460000000	13.986	-417.40	  3
DATA	0000230	1712828290	462000000	9.2838	-417.40	  0
DATA	0000231	1712828290	464000000	3.4158	-417.40	250
DATA	0000232	1712828290	466000000	0.0000	-417.40	232
DATA	0000233	1712828290	468000000	0.0000	-417.40	235
