
Model:	LI-1500 Light Sensor Logger	
Config:	500HZ	
Session Remark:	 	
Software Version:	0.0.32	
Timestamp:	20240410 16:44:07	
DATAH	Record	Seconds	Nanoseconds	Input1	MULT_1	CHK	
DATA	0000000	1712767447	002000000	3.3455	-417.40	237
DATA	0000001	1712767447	004000000	0.0000	-417.40	220
DATA	0000002	1712767447	006000000	1.7378	-417.40	249
DATA	0000003	1712767447	008000000	8.8518	-417.40	  0
DATA	0000004	1712767447	010000000	13.594	-417.40	242
DATA	0000005	1712767447	012000000	17.774	-417.40	249
DATA	0000006	1712767447	014000000	16.207	-417.40	242
DATA	0000007	1712767447	016000000	9.9772	-417.40	  7
DATA	0000008	1712767447	018000000	5.1943	-417.40	254
DATA	0000009	1712767447	020000000	0.0000	-417.40	226
DATA	0000010	1712767447	022000000	0.0000	-417.40	220
DATA	0000011	1712767447	024000000	6.5609	-417.40	249
DATA	0000012	1712767447	026000000	12.107	-417.40	237
DATA	0000013	1712767447	028000000	16.609	-417.40	251
DATA	0000014	1712767447	030000000	17.734	-417.40	245
DATA	0000015	1712767447	032000000	11.906	-417.40	243
DATA	0000016	1712767447	034000000	6.6412	-417.40	248
DATA	0000017	1712767447	036000000	1.6172	-417.40	249
DATA	0000018	1712767447	038000000	0.0000	-417.40	235
DATA	0000019	1712767447	040000000	3.9484	-417.40	  1
DATA	0000020	1712767447	042000000	10.540	-417.40	233
DATA	0000021	1712767447	044000000	15.122	-417.40	237
DATA	0000022	1712767447	046000000	18.418	-417.40	251
DATA	0000023	1712767447	048000000	14.278	-417.40	254
DATA	0000024	1712767447	050000000	8.2891	-417.40	254
DATA	0000025	1712767447	052000000	3.4259	-417.40	252
DATA	0000026	1712767447	054000000	0.0000	-417.40	232
DATA	0000027	1712767447	056000000	1.7780	-417.40	  2
DATA	0000028	1712767447	058000000	8.7714	-417.40	  9
DATA	0000029	1712767447	060000000	13.474	-417.40	251
DATA	0000030	1712767447	062000000	17.815	-417.40	248
DATA	0000031	1712767447	064000000	16.368	-417.40	253
DATA	0000032	1712767447	066000000	10.098	-417.40	250
DATA	0000033	1712767447	068000000	5.3149	-417.40	  1
DATA	0000034	1712767447	070000000	0.0000	-417.40	229
DATA	0000035	1712767447	072000000	0.0000	-417.40	232
DATA	0000036	1712767447	074000000	6.5207	-417.40	255
DATA	0000037	1712767447	076000000	11.866	-417.40	  4
DATA	0000038	1712767447	078000000	16.287	-417.40	  9
DATA	0000039	1712767447	080000000	17.654	-417.40	  2
DATA	0000040	1712767447	082000000	12.067	-417.40	245
DATA	0000041	1712767447	084000000	6.9226	-417.40	  1
DATA	0000042	1712767447	086000000	1.6574	-417.40	  2
DATA	0000043	1712767447	088000000	0.0000	-417.40	238
DATA	0000044	1712767447	090000000	3.9886	-417.40	 10
DATA	0000045	1712767447	092000000	10.379	-417.40	255
DATA	0000046	1712767447	094000000	14.800	-417.40	251
DATA	0000047	1712767447	096000000	18.257	-417.40	  8
DATA	0000048	1712767447	098000000	14.398	-417.40	 13
DATA	0000049	1712767447	100000000	8.4499	-417.40	  7
DATA	0000050	1712767447	102000000	3.5464	-417.40	245
DATA	0000051	1712767447	104000000	0.0000	-417.40	226
DATA	0000052	1712767447	106000000	1.4163	-417.40	244
DATA	0000053	1712767447	108000000	8.4097	-417.40	  4
DATA	0000054	1712767447	110000000	13.353	-417.40	241
DATA	0000055	1712767447	112000000	17.815	-417.40	251
DATA	0000056	1712767447	114000000	16.488	-417.40	  3
DATA	0000057	1712767447	116000000	10.299	-417.40	  0
DATA	0000058	1712767447	118000000	5.5159	-417.40	  7
DATA	0000059	1712767447	120000000	0.0000	-417.40	232
DATA	0000060	1712767447	122000000	0.0000	-417.40	226
DATA	0000061	1712767447	124000000	6.2795	-417.40	  2
