
Model:	LI-1500 Light Sensor Logger	
Config:	500HZ	
Session Remark:	 	
Software Version:	0.0.32	
Timestamp:	20240411 14:25:48	
DATAH	Record	Seconds	Nanoseconds	Input1	MULT_1	CHK	
DATA	0000000	1712845548	002000000	9.2277	-417.40	243
DATA	0000001	1712845548	004000000	4.0830	-417.40	234
DATA	0000002	1712845548	006000000	0.0000	-417.40	222
DATA	0000003	1712845548	008000000	0.0000	-417.40	225
DATA	0000004	1712845548	010000000	1.0284	-417.40	234
DATA	0000005	1712845548	012000000	7.3386	-417.40	249
DATA	0000006	1712845548	014000000	11.760	-417.40	240
DATA	0000007	1712845548	016000000	15.176	-417.40	248
DATA	0000008	1712845548	018000000	11.679	-417.40	255
DATA	0000009	1712845548	020000000	5.7309	-417.40	249
DATA	0000010	1712845548	022000000	1.1088	-417.40	237
DATA	0000011	1712845548	024000000	0.0000	-417.40	222
DATA	0000012	1712845548	026000000	0.0000	-417.40	225
DATA	0000013	1712845548	028000000	5.4496	-417.40	  0
DATA	0000014	1712845548	030000000	10.313	-417.40	230
DATA	0000015	1712845548	032000000	14.774	-417.40	248
DATA	0000016	1712845548	034000000	13.810	-417.40	241
DATA	0000017	1712845548	036000000	7.4994	-417.40	  8
DATA	0000018	1712845548	038000000	2.6361	-417.40	252
DATA	0000019	1712845548	040000000	0.0000	-417.40	228
DATA	0000020	1712845548	042000000	0.0000	-417.40	222
DATA	0000021	1712845548	044000000	2.8773	-417.40	252
DATA	0000022	1712845548	046000000	8.6650	-417.40	253
DATA	0000023	1712845548	048000000	13.287	-417.40	252
DATA	0000024	1712845548	050000000	14.895	-417.40	252
DATA	0000025	1712845548	052000000	9.6296	-417.40	  4
DATA	0000026	1712845548	054000000	4.2840	-417.40	249
DATA	0000027	1712845548	056000000	0.0000	-417.40	234
DATA	0000028	1712845548	058000000	0.0000	-417.40	237
DATA	0000029	1712845548	060000000	0.50592	-417.40	 44
DATA	0000030	1712845548	062000000	7.0573	-417.40	247
DATA	0000031	1712845548	064000000	11.679	-417.40	252
DATA	0000032	1712845548	066000000	15.257	-417.40	251
DATA	0000033	1712845548	068000000	11.840	-417.40	248
DATA	0000034	1712845548	070000000	5.9319	-417.40	255
DATA	0000035	1712845548	072000000	1.2696	-417.40	255
DATA	0000036	1712845548	074000000	0.0000	-417.40	234
DATA	0000037	1712845548	076000000	0.0000	-417.40	237
DATA	0000038	1712845548	078000000	5.2084	-417.40	  3
DATA	0000039	1712845548	080000000	10.112	-417.40	239
DATA	0000040	1712845548	082000000	14.453	-417.40	245
DATA	0000041	1712845548	084000000	13.970	-417.40	251
DATA	0000042	1712845548	086000000	7.7405	-417.40	  1
DATA	0000043	1712845548	088000000	2.8371	-417.40	  2
DATA	0000044	1712845548	090000000	0.0000	-417.40	231
DATA	0000045	1712845548	092000000	0.0000	-417.40	234
DATA	0000046	1712845548	094000000	2.7567	-417.40	  8
DATA	0000047	1712845548	096000000	8.5444	-417.40	  9
DATA	0000048	1712845548	098000000	12.966	-417.40	 11
DATA	0000049	1712845548	100000000	15.015	-417.40	240
DATA	0000050	1712845548	102000000	9.7903	-417.40	250
DATA	0000051	1712845548	104000000	4.4046	-417.40	243
DATA	0000052	1712845548	106000000	0.0000	-417.40	228
DATA	0000053	1712845548	108000000	0.0000	-417.40	231
DATA	0000054	1712845548	110000000	0.34515	-417.40	 35
DATA	0000055	1712845548	112000000	7.0573	-417.40	250
DATA	0000056	1712845548	114000000	11.599	-417.40	  0
DATA	0000057	1712845548	116000000	15.297	-417.40	  2
DATA	0000058	1712845548	118000000	12.162	-417.40	249
DATA	0000059	1712845548	120000000	6.0927	-417.40	255
DATA	0000060	1712845548	122000000	1.4705	-417.40	242
DATA	0000061	1712845548	124000000	0.0000	-417.40	228
DATA	0000062	1712845548	126000000	0.0000	-417.40	231
DATA	0000063	1712845548	128000000	4.9673	-417.40	  7
DATA	0000064	1712845548	130000000	9.9109	-417.40	  0
DATA	0000065	1712845548	132000000	14.292	-417.40	249
DATA	0000066	1712845548	134000000	13.970	-417.40	254
DATA	0000067	1712845548	136000000	7.8611	-417.40	  4
DATA	0000068	1712845548	138000000	3.0782	-417.40	  4
DATA	0000069	1712845548	140000000	0.0000	-417.40	234
DATA	0000070	1712845548	142000000	0.0000	-417.40	228
DATA	0000071	1712845548	144000000	2.5557	-417.40	255
DATA	0000072	1712845548	146000000	8.5444	-417.40	  3
DATA	0000073	1712845548	148000000	13.006	-417.40	247
DATA	0000074	1712845548	150000000	15.136	-417.40	247
DATA	0000075	1712845548	152000000	10.192	-417.40	247
DATA	0000076	1712845548	154000000	4.6055	-417.40	  1
DATA	0000077	1712845548	156000000	0.0000	-417.40	240
DATA	0000078	1712845548	158000000	0.0000	-417.40	243
DATA	0000079	1712845548	160000000	0.063801	-417.40	 95
DATA	0000080	1712845548	162000000	6.6955	-417.40	  6
DATA	0000081	1712845548	164000000	11.358	-417.40	252
DATA	0000082	1712845548	166000000	15.257	-417.40	  1
DATA	0000083	1712845548	168000000	12.363	-417.40	255
DATA	0000084	1712845548	170000000	6.2132	-417.40	248
DATA	0000085	1712845548	172000000	1.5911	-417.40	254
DATA	0000086	1712845548	174000000	0.0000	-417.40	240
DATA	0000087	1712845548	176000000	0.0000	-417.40	243
DATA	0000088	1712845548	178000000	4.6055	-417.40	 10
DATA	0000089	1712845548	180000000	9.7903	-417.40	 12
DATA	0000090	1712845548	182000000	14.171	-417.40	248
DATA	0000091	1712845548	184000000	14.171	-417.40	251
DATA	0000092	1712845548	186000000	8.1425	-417.40	  4
DATA	0000093	1712845548	188000000	3.1988	-417.40	 16
DATA	0000094	1712845548	190000000	0.0000	-417.40	237
DATA	0000095	1712845548	192000000	0.0000	-417.40	240
DATA	0000096	1712845548	194000000	2.3146	-417.40	  3
DATA	0000097	1712845548	196000000	8.3836	-417.40	 18
DATA	0000098	1712845548	198000000	12.805	-417.40	  9
DATA	0000099	1712845548	200000000	15.216	-417.40	249
DATA	0000100	1712845548	202000000	10.433	-417.40	230
DATA	0000101	1712845548	204000000	4.8467	-417.40	251
DATA	0000102	1712845548	206000000	0.0000	-417.40	225
DATA	0000103	1712845548	208000000	0.0000	-417.40	228
DATA	0000104	1712845548	210000000	0.0000	-417.40	222
DATA	0000105	1712845548	212000000	6.5348	-417.40	251
DATA	0000106	1712845548	214000000	11.197	-417.40	247
DATA	0000107	1712845548	216000000	15.176	-417.40	251
DATA	0000108	1712845548	218000000	12.644	-417.40	251
DATA	0000109	1712845548	220000000	6.4544	-417.40	251
DATA	0000110	1712845548	222000000	1.6715	-417.40	242
DATA	0000111	1712845548	224000000	0.0000	-417.40	225
DATA	0000112	1712845548	226000000	0.0000	-417.40	228
DATA	0000113	1712845548	228000000	4.5252	-417.40	249
DATA	0000114	1712845548	230000000	9.7100	-417.40	242
DATA	0000115	1712845548	232000000	14.091	-417.40	243
DATA	0000116	1712845548	234000000	14.332	-417.40	244
DATA	0000117	1712845548	236000000	8.3836	-417.40	  6
DATA	0000118	1712845548	238000000	3.4400	-417.40	248
DATA	0000119	1712845548	240000000	0.0000	-417.40	231
DATA	0000120	1712845548	242000000	0.0000	-417.40	225
DATA	0000121	1712845548	244000000	1.9930	-417.40	250
DATA	0000122	1712845548	246000000	7.9817	-417.40	  7
DATA	0000123	1712845548	248000000	12.403	-417.40	244
DATA	0000124	1712845548	250000000	15.136	-417.40	244
DATA	0000125	1712845548	252000000	10.514	-417.40	242
DATA	0000126	1712845548	254000000	4.9271	-417.40	  1
DATA	0000127	1712845548	256000000	0.18438	-417.40	 53
DATA	0000128	1712845548	258000000	0.0000	-417.40	240
DATA	0000129	1712845548	260000000	0.0000	-417.40	234
DATA	0000130	1712845548	262000000	6.4946	-417.40	  1
DATA	0000131	1712845548	264000000	10.916	-417.40	248
DATA	0000132	1712845548	266000000	14.774	-417.40	  1
DATA	0000133	1712845548	268000000	12.644	-417.40	254
DATA	0000134	1712845548	270000000	6.5750	-417.40	254
DATA	0000135	1712845548	272000000	2.0332	-417.40	244
DATA	0000136	1712845548	274000000	0.0000	-417.40	237
DATA	0000137	1712845548	276000000	0.0000	-417.40	240
DATA	0000138	1712845548	278000000	4.3242	-417.40	  2
DATA	0000139	1712845548	280000000	9.4688	-417.40	 16
DATA	0000140	1712845548	282000000	13.729	-417.40	253
DATA	0000141	1712845548	284000000	14.212	-417.40	244
DATA	0000142	1712845548	286000000	8.4238	-417.40	  6
DATA	0000143	1712845548	288000000	3.7213	-417.40	  0
DATA	0000144	1712845548	290000000	0.0000	-417.40	234
DATA	0000145	1712845548	292000000	0.0000	-417.40	237
DATA	0000146	1712845548	294000000	2.0734	-417.40	  0
DATA	0000147	1712845548	296000000	8.0219	-417.40	  7
DATA	0000148	1712845548	298000000	12.242	-417.40	  1
DATA	0000149	1712845548	300000000	14.975	-417.40	  1
DATA	0000150	1712845548	302000000	10.474	-417.40	241
DATA	0000151	1712845548	304000000	4.8869	-417.40	  7
DATA	0000152	1712845548	306000000	0.38534	-417.40	 46
DATA	0000153	1712845548	308000000	0.0000	-417.40	234
DATA	0000154	1712845548	310000000	0.0000	-417.40	228
DATA	0000155	1712845548	312000000	6.3338	-417.40	254
DATA	0000156	1712845548	314000000	10.795	-417.40	  0
DATA	0000157	1712845548	316000000	14.613	-417.40	252
DATA	0000158	1712845548	318000000	12.644	-417.40	  1
DATA	0000159	1712845548	320000000	6.5348	-417.40	  4
DATA	0000160	1712845548	322000000	2.0734	-417.40	244
DATA	0000161	1712845548	324000000	0.0000	-417.40	231
DATA	0000162	1712845548	326000000	0.0000	-417.40	234
DATA	0000163	1712845548	328000000	4.2036	-417.40	252
DATA	0000164	1712845548	330000000	9.3482	-417.40	  1
DATA	0000165	1712845548	332000000	13.649	-417.40	  1
DATA	0000166	1712845548	334000000	14.292	-417.40	255
DATA	0000167	1712845548	336000000	8.6248	-417.40	 12
DATA	0000168	1712845548	338000000	3.6409	-417.40	  9
DATA	0000169	1712845548	340000000	0.0000	-417.40	237
DATA	0000170	1712845548	342000000	0.0000	-417.40	231
DATA	0000171	1712845548	344000000	1.8323	-417.40	251
DATA	0000172	1712845548	346000000	7.8209	-417.40	  7
DATA	0000173	1712845548	348000000	12.202	-417.40	247
DATA	0000174	1712845548	350000000	15.136	-417.40	250
DATA	0000175	1712845548	352000000	10.795	-417.40	  3
DATA	0000176	1712845548	354000000	5.0477	-417.40	  7
DATA	0000177	1712845548	356000000	0.50592	-417.40	 56
DATA	0000178	1712845548	358000000	0.0000	-417.40	246
DATA	0000179	1712845548	360000000	0.0000	-417.40	240
DATA	0000180	1712845548	362000000	6.0525	-417.40	252
DATA	0000181	1712845548	364000000	10.634	-417.40	251
DATA	0000182	1712845548	366000000	14.694	-417.40	  8
DATA	0000183	1712845548	368000000	13.006	-417.40	253
DATA	0000184	1712845548	370000000	6.8161	-417.40	  3
DATA	0000185	1712845548	372000000	2.3548	-417.40	  6
DATA	0000186	1712845548	374000000	0.0000	-417.40	243
DATA	0000187	1712845548	376000000	0.0000	-417.40	246
DATA	0000188	1712845548	378000000	3.8419	-417.40	 18
DATA	0000189	1712845548	380000000	9.1473	-417.40	 11
DATA	0000190	1712845548	382000000	13.448	-417.40	  1
DATA	0000191	1712845548	384000000	14.533	-417.40	  0
DATA	0000192	1712845548	386000000	8.9061	-417.40	 11
DATA	0000193	1712845548	388000000	3.8821	-417.40	 12
DATA	0000194	1712845548	390000000	0.0000	-417.40	240
DATA	0000195	1712845548	392000000	0.0000	-417.40	243
DATA	0000196	1712845548	394000000	1.5509	-417.40	 10
DATA	0000197	1712845548	396000000	7.6602	-417.40	 14
DATA	0000198	1712845548	398000000	11.840	-417.40	 10
DATA	0000199	1712845548	400000000	15.015	-417.40	249
DATA	0000200	1712845548	402000000	11.117	-417.40	233
