
Model:	LI-1500 Light Sensor Logger	
Config:	500HZ	
Session Remark:	 	
Software Version:	0.0.32	
Timestamp:	20240411 10:06:55	
DATAH	Record	Seconds	Nanoseconds	Input1	MULT_1	CHK	
DATA	0000000	1712830015	002000000	4.5814	-417.40	221
DATA	0000001	1712830015	004000000	0.0000	-417.40	202
DATA	0000002	1712830015	006000000	0.0000	-417.40	205
DATA	0000003	1712830015	008000000	0.079884	-417.40	 84
DATA	0000004	1712830015	010000000	6.6312	-417.40	220
DATA	0000005	1712830015	012000000	11.293	-417.40	221
DATA	0000006	1712830015	014000000	15.112	-417.40	218
DATA	0000007	1712830015	016000000	12.097	-417.40	230
DATA	0000008	1712830015	018000000	6.1891	-417.40	239
DATA	0000009	1712830015	020000000	1.5268	-417.40	230
DATA	0000010	1712830015	022000000	0.0000	-417.40	202
DATA	0000011	1712830015	024000000	0.0000	-417.40	205
DATA	0000012	1712830015	026000000	4.7020	-417.40	221
DATA	0000013	1712830015	028000000	9.7260	-417.40	235
DATA	0000014	1712830015	030000000	14.348	-417.40	225
DATA	0000015	1712830015	032000000	14.147	-417.40	225
DATA	0000016	1712830015	034000000	7.9173	-417.40	238
DATA	0000017	1712830015	036000000	3.0943	-417.40	233
DATA	0000018	1712830015	038000000	0.0000	-417.40	217
DATA	0000019	1712830015	040000000	0.0000	-417.40	211
DATA	0000020	1712830015	042000000	2.4110	-417.40	213
DATA	0000021	1712830015	044000000	8.2790	-417.40	234
DATA	0000022	1712830015	046000000	12.901	-417.40	224
DATA	0000023	1712830015	048000000	15.112	-417.40	224
DATA	0000024	1712830015	050000000	10.088	-417.40	225
DATA	0000025	1712830015	052000000	4.5814	-417.40	233
DATA	0000026	1712830015	054000000	0.0000	-417.40	214
DATA	0000027	1712830015	056000000	0.0000	-417.40	217
DATA	0000028	1712830015	058000000	0.0000	-417.40	220
DATA	0000029	1712830015	060000000	6.5910	-417.40	235
DATA	0000030	1712830015	062000000	11.173	-417.40	221
DATA	0000031	1712830015	064000000	15.112	-417.40	221
DATA	0000032	1712830015	066000000	12.379	-417.40	236
DATA	0000033	1712830015	068000000	6.2694	-417.40	244
DATA	0000034	1712830015	070000000	1.6072	-417.40	227
DATA	0000035	1712830015	072000000	0.0000	-417.40	214
DATA	0000036	1712830015	074000000	0.0000	-417.40	217
DATA	0000037	1712830015	076000000	4.5814	-417.40	242
DATA	0000038	1712830015	078000000	9.7260	-417.40	247
DATA	0000039	1712830015	080000000	14.268	-417.40	238
DATA	0000040	1712830015	082000000	13.986	-417.40	238
DATA	0000041	1712830015	084000000	8.0379	-417.40	241
DATA	0000042	1712830015	086000000	3.1747	-417.40	239
DATA	0000043	1712830015	088000000	0.0000	-417.40	220
DATA	0000044	1712830015	090000000	0.0000	-417.40	214
DATA	0000045	1712830015	092000000	2.3306	-417.40	231
DATA	0000046	1712830015	094000000	8.1987	-417.40	253
DATA	0000047	1712830015	096000000	12.861	-417.40	241
DATA	0000048	1712830015	098000000	15.152	-417.40	240
DATA	0000049	1712830015	100000000	10.248	-417.40	226
DATA	0000050	1712830015	102000000	4.7422	-417.40	224
DATA	0000051	1712830015	104000000	0.0000	-417.40	208
DATA	0000052	1712830015	106000000	0.0000	-417.40	211
DATA	0000053	1712830015	108000000	0.0000	-417.40	214
DATA	0000054	1712830015	110000000	6.5910	-417.40	229
DATA	0000055	1712830015	112000000	11.253	-417.40	223
DATA	0000056	1712830015	114000000	15.152	-417.40	228
DATA	0000057	1712830015	116000000	12.338	-417.40	234
DATA	0000058	1712830015	118000000	6.3096	-417.40	244
DATA	0000059	1712830015	120000000	1.6876	-417.40	242
DATA	0000060	1712830015	122000000	0.0000	-417.40	208
DATA	0000061	1712830015	124000000	0.0000	-417.40	211
DATA	0000062	1712830015	126000000	4.4206	-417.40	230
DATA	0000063	1712830015	128000000	9.5652	-417.40	244
DATA	0000064	1712830015	130000000	14.067	-417.40	229
DATA	0000065	1712830015	132000000	14.268	-417.40	235
DATA	0000066	1712830015	134000000	8.1987	-417.40	250
DATA	0000067	1712830015	136000000	3.2149	-417.40	239
DATA	0000068	1712830015	138000000	0.0000	-417.40	223
DATA	0000069	1712830015	140000000	0.0000	-417.40	217
DATA	0000070	1712830015	142000000	2.1297	-417.40	232
DATA	0000071	1712830015	144000000	8.0379	-417.40	241
DATA	0000072	1712830015	146000000	12.499	-417.40	242
DATA	0000073	1712830015	148000000	15.112	-417.40	230
DATA	0000074	1712830015	150000000	10.409	-417.40	228
DATA	0000075	1712830015	152000000	4.8225	-417.40	238
DATA	0000076	1712830015	154000000	0.0000	-417.40	220
DATA	0000077	1712830015	156000000	0.0000	-417.40	223
DATA	0000078	1712830015	158000000	0.0000	-417.40	226
DATA	0000079	1712830015	160000000	6.3900	-417.40	238
DATA	0000080	1712830015	162000000	10.892	-417.40	234
DATA	0000081	1712830015	164000000	14.911	-417.40	233
DATA	0000082	1712830015	166000000	12.459	-417.40	241
DATA	0000083	1712830015	168000000	6.3900	-417.40	241
DATA	0000084	1712830015	170000000	1.7278	-417.40	242
DATA	0000085	1712830015	172000000	0.0000	-417.40	220
DATA	0000086	1712830015	174000000	0.0000	-417.40	223
DATA	0000087	1712830015	176000000	4.3402	-417.40	239
DATA	0000088	1712830015	178000000	9.4848	-417.40	  6
DATA	0000089	1712830015	180000000	14.026	-417.40	236
DATA	0000090	1712830015	182000000	14.308	-417.40	233
DATA	0000091	1712830015	184000000	8.3594	-417.40	249
DATA	0000092	1712830015	186000000	3.4158	-417.40	244
DATA	0000093	1712830015	188000000	0.0000	-417.40	226
