
Model:	LI-1500 Light Sensor Logger	
Config:	500HZ	
Session Remark:	 	
Software Version:	0.0.32	
Timestamp:	20240411 09:35:26	
DATAH	Record	Seconds	Nanoseconds	Input1	MULT_1	CHK	
DATA	0000000	1712828126	002000000	2.8933	-417.40	234
DATA	0000001	1712828126	004000000	0.0000	-417.40	212
DATA	0000002	1712828126	006000000	0.0000	-417.40	215
DATA	0000003	1712828126	008000000	1.9287	-417.40	245
DATA	0000004	1712828126	010000000	7.9173	-417.40	239
DATA	0000005	1712828126	012000000	12.580	-417.40	231
DATA	0000006	1712828126	014000000	15.112	-417.40	228
DATA	0000007	1712828126	016000000	10.168	-417.40	237
DATA	0000008	1712828126	018000000	4.5814	-417.40	246
DATA	0000009	1712828126	020000000	0.0000	-417.40	218
DATA	0000010	1712828126	022000000	0.0000	-417.40	212
DATA	0000011	1712828126	024000000	0.0000	-417.40	215
DATA	0000012	1712828126	026000000	6.3900	-417.40	236
DATA	0000013	1712828126	028000000	11.052	-417.40	230
DATA	0000014	1712828126	030000000	15.031	-417.40	225
DATA	0000015	1712828126	032000000	12.338	-417.40	235
DATA	0000016	1712828126	034000000	6.1489	-417.40	249
DATA	0000017	1712828126	036000000	1.4464	-417.40	243
DATA	0000018	1712828126	038000000	0.0000	-417.40	227
DATA	0000019	1712828126	040000000	0.0000	-417.40	221
DATA	0000020	1712828126	042000000	4.2598	-417.40	243
DATA	0000021	1712828126	044000000	9.5652	-417.40	245
DATA	0000022	1712828126	046000000	14.026	-417.40	234
DATA	0000023	1712828126	048000000	14.227	-417.40	240
DATA	0000024	1712828126	050000000	8.0781	-417.40	242
DATA	0000025	1712828126	052000000	3.0139	-417.40	237
DATA	0000026	1712828126	054000000	0.0000	-417.40	224
DATA	0000027	1712828126	056000000	0.0000	-417.40	227
DATA	0000028	1712828126	058000000	1.9287	-417.40	  1
DATA	0000029	1712828126	060000000	8.0781	-417.40	248
DATA	0000030	1712828126	062000000	12.539	-417.40	238
DATA	0000031	1712828126	064000000	15.031	-417.40	231
DATA	0000032	1712828126	066000000	10.208	-417.40	235
DATA	0000033	1712828126	068000000	4.5412	-417.40	243
DATA	0000034	1712828126	070000000	0.0000	-417.40	221
DATA	0000035	1712828126	072000000	0.0000	-417.40	224
DATA	0000036	1712828126	074000000	0.0000	-417.40	227
DATA	0000037	1712828126	076000000	6.2293	-417.40	252
